user_id,subject,difficulty,score,time_spent,learning_style,skill_level
105,Data Structures,beginner,63.0,171,visual,beginner
105,OOP,intermediate,93.0,72,kinesthetic,intermediate
105,Python,beginner,93.0,119,kinesthetic,beginner
105,Machine Learning,advanced,45.0,279,visual,beginner
106,Python,intermediate,83.0,251,auditory,beginner
106,OOP,beginner,65.0,72,kinesthetic,intermediate
106,Machine Learning,beginner,80.0,107,kinesthetic,intermediate
106,OOP,intermediate,73.0,169,auditory,beginner
106,Python,intermediate,69.0,238,visual,advanced
106,OOP,intermediate,67.0,297,visual,beginner
107,OOP,beginner,74.0,222,visual,advanced
107,Python,beginner,77.0,120,visual,advanced
107,Python,advanced,73.0,276,auditory,advanced
107,Python,intermediate,65.0,290,visual,beginner
107,OOP,intermediate,88.0,239,visual,advanced
107,Python,beginner,50.0,130,visual,intermediate
107,Data Structures,advanced,60.0,262,auditory,intermediate
108,Machine Learning,advanced,77.0,149,visual,beginner
108,OOP,advanced,88.0,249,visual,advanced
108,OOP,advanced,87.0,273,auditory,advanced
108,OOP,beginner,79.0,204,visual,beginner
108,Data Structures,advanced,100.0,158,kinesthetic,intermediate
109,OOP,advanced,54.0,211,kinesthetic,beginner
109,Data Structures,beginner,77.0,169,visual,intermediate
109,OOP,advanced,74.0,217,visual,advanced
109,OOP,beginner,57.0,238,kinesthetic,advanced
110,Data Structures,intermediate,97.0,110,auditory,intermediate
110,OOP,intermediate,100.0,85,auditory,advanced
110,OOP,intermediate,52.0,213,auditory,beginner
110,Python,beginner,59.0,67,kinesthetic,intermediate
110,OOP,advanced,46.0,75,visual,intermediate
110,OOP,advanced,73.0,137,kinesthetic,beginner
110,Python,intermediate,70.0,117,kinesthetic,advanced
111,Python,advanced,88.0,61,visual,intermediate
111,OOP,intermediate,46.0,241,visual,beginner
111,OOP,beginner,91.0,130,kinesthetic,intermediate
112,Machine Learning,intermediate,80.0,211,auditory,advanced
112,Machine Learning,advanced,54.0,171,visual,intermediate
112,Data Structures,advanced,87.0,89,visual,advanced
113,OOP,advanced,66.0,179,kinesthetic,intermediate
113,Machine Learning,beginner,64.0,218,kinesthetic,beginner
113,Python,intermediate,61.0,219,visual,intermediate
113,Data Structures,intermediate,81.0,133,visual,beginner
113,OOP,advanced,83.0,167,kinesthetic,intermediate
114,OOP,beginner,72.0,212,kinesthetic,advanced
114,Python,beginner,95.0,102,kinesthetic,intermediate
114,Python,beginner,92.0,217,visual,intermediate
114,OOP,beginner,60.0,129,auditory,advanced
114,Python,advanced,83.0,165,visual,beginner
114,OOP,advanced,47.0,87,visual,intermediate
115,OOP,advanced,83.0,82,kinesthetic,beginner
115,Machine Learning,beginner,59.0,269,auditory,advanced
115,Machine Learning,intermediate,96.0,166,visual,advanced
115,Data Structures,intermediate,64.0,127,auditory,beginner
115,Python,intermediate,46.0,240,kinesthetic,beginner
115,Machine Learning,beginner,93.0,258,kinesthetic,advanced
116,Python,intermediate,60.0,268,visual,beginner
116,Python,intermediate,92.0,63,visual,intermediate
116,OOP,advanced,76.0,178,kinesthetic,beginner
116,OOP,advanced,47.0,91,kinesthetic,beginner
117,Python,beginner,67.0,82,kinesthetic,beginner
117,OOP,advanced,71.0,87,kinesthetic,advanced
117,Python,beginner,79.0,69,kinesthetic,intermediate
118,Machine Learning,intermediate,76.0,141,auditory,intermediate
118,OOP,intermediate,91.0,164,kinesthetic,intermediate
118,Data Structures,intermediate,69.0,231,kinesthetic,beginner
119,Data Structures,beginner,70.0,203,visual,intermediate
119,Machine Learning,advanced,76.0,268,visual,intermediate
119,Python,intermediate,48.0,128,kinesthetic,intermediate
119,Data Structures,intermediate,79.0,145,auditory,intermediate
119,Data Structures,advanced,52.0,235,kinesthetic,advanced
119,Machine Learning,beginner,70.0,290,auditory,intermediate
119,Python,intermediate,75.0,233,visual,intermediate
120,Python,beginner,66.0,204,kinesthetic,intermediate
120,Data Structures,advanced,68.0,208,kinesthetic,intermediate
120,OOP,intermediate,71.0,246,auditory,beginner
120,Machine Learning,advanced,82.0,219,visual,beginner
121,OOP,advanced,73.0,76,auditory,advanced
121,Data Structures,beginner,62.0,221,visual,beginner
121,Python,beginner,73.0,153,auditory,advanced
122,OOP,beginner,50.0,228,kinesthetic,advanced
122,Machine Learning,beginner,45.0,170,visual,intermediate
122,Machine Learning,advanced,70.0,229,visual,intermediate
122,Data Structures,intermediate,69.0,268,visual,advanced
122,OOP,beginner,55.0,174,kinesthetic,intermediate
122,Machine Learning,intermediate,99.0,68,visual,intermediate
123,OOP,intermediate,43.0,166,kinesthetic,beginner
123,Python,intermediate,48.0,103,auditory,beginner
123,Python,beginner,91.0,128,auditory,beginner
123,OOP,advanced,47.0,218,visual,advanced
123,Python,intermediate,74.0,188,auditory,beginner
123,Data Structures,intermediate,60.0,251,visual,beginner
123,Data Structures,beginner,95.0,158,kinesthetic,intermediate
124,OOP,advanced,98.0,236,auditory,beginner
124,Machine Learning,advanced,59.0,232,visual,beginner
124,OOP,intermediate,42.0,214,auditory,beginner
125,OOP,intermediate,98.0,160,kinesthetic,intermediate
125,OOP,beginner,42.0,148,kinesthetic,beginner
125,Data Structures,intermediate,51.0,115,auditory,beginner
125,Python,beginner,44.0,166,kinesthetic,beginner
125,Machine Learning,intermediate,92.0,173,kinesthetic,advanced
126,Python,beginner,53.0,105,auditory,advanced
126,Machine Learning,beginner,79.0,187,auditory,advanced
126,Data Structures,intermediate,50.0,199,kinesthetic,beginner
126,Machine Learning,beginner,91.0,218,visual,beginner
126,Data Structures,intermediate,65.0,266,visual,intermediate
127,OOP,beginner,71.0,167,kinesthetic,advanced
127,OOP,beginner,47.0,151,visual,beginner
127,Python,beginner,94.0,88,auditory,beginner
127,Machine Learning,beginner,99.0,292,kinesthetic,beginner
127,Data Structures,advanced,55.0,108,kinesthetic,advanced
127,Machine Learning,intermediate,73.0,215,auditory,advanced
127,Data Structures,advanced,99.0,99,auditory,advanced
128,OOP,intermediate,42.0,297,auditory,intermediate
128,OOP,advanced,50.0,174,kinesthetic,advanced
128,Machine Learning,beginner,87.0,167,auditory,advanced
128,Machine Learning,beginner,47.0,280,kinesthetic,intermediate
128,Machine Learning,advanced,88.0,196,kinesthetic,beginner
128,Python,beginner,97.0,112,auditory,advanced
129,Data Structures,beginner,53.0,162,visual,beginner
129,Data Structures,beginner,70.0,261,kinesthetic,intermediate
129,Data Structures,beginner,66.0,178,kinesthetic,advanced
129,Python,advanced,46.0,224,auditory,advanced
129,Data Structures,beginner,58.0,82,auditory,intermediate
130,Machine Learning,beginner,40.0,67,visual,advanced
130,OOP,intermediate,69.0,65,visual,intermediate
130,OOP,beginner,62.0,222,visual,intermediate
131,Machine Learning,beginner,77.0,278,visual,intermediate
131,Machine Learning,advanced,60.0,226,visual,intermediate
131,Machine Learning,advanced,97.0,264,kinesthetic,advanced
131,Python,advanced,55.0,77,auditory,intermediate
131,Python,beginner,96.0,200,kinesthetic,beginner
131,Python,intermediate,97.0,133,kinesthetic,intermediate
132,Python,beginner,91.0,268,auditory,advanced
132,Python,beginner,79.0,202,visual,advanced
132,Machine Learning,intermediate,76.0,157,auditory,advanced
132,OOP,intermediate,52.0,140,kinesthetic,advanced
132,Python,advanced,93.0,109,auditory,beginner
132,Machine Learning,intermediate,41.0,217,visual,advanced
132,Data Structures,advanced,88.0,173,kinesthetic,beginner
133,OOP,intermediate,71.0,245,visual,advanced
133,Machine Learning,intermediate,40.0,186,visual,advanced
133,Machine Learning,intermediate,42.0,61,visual,intermediate
133,OOP,advanced,67.0,210,kinesthetic,advanced
134,Python,beginner,70.0,293,visual,intermediate
134,Python,beginner,55.0,273,visual,advanced
134,OOP,advanced,55.0,268,kinesthetic,advanced
134,Machine Learning,intermediate,84.0,178,auditory,advanced
135,OOP,intermediate,75.0,215,kinesthetic,advanced
135,Python,advanced,66.0,211,kinesthetic,beginner
135,Machine Learning,intermediate,54.0,257,visual,intermediate
135,Python,advanced,75.0,274,kinesthetic,advanced
135,Python,beginner,68.0,244,kinesthetic,advanced
135,Data Structures,beginner,82.0,98,auditory,intermediate
136,OOP,advanced,95.0,294,visual,beginner
136,Data Structures,intermediate,62.0,61,kinesthetic,advanced
136,OOP,advanced,50.0,125,auditory,advanced
136,OOP,advanced,80.0,203,auditory,beginner
136,Python,intermediate,61.0,137,auditory,beginner
136,OOP,beginner,51.0,118,auditory,beginner
137,Machine Learning,beginner,95.0,136,kinesthetic,intermediate
137,Python,intermediate,52.0,63,visual,advanced
137,Machine Learning,intermediate,47.0,85,kinesthetic,beginner
137,OOP,beginner,52.0,178,kinesthetic,beginner
137,Data Structures,intermediate,84.0,73,kinesthetic,intermediate
138,Machine Learning,beginner,79.0,250,auditory,beginner
138,Data Structures,beginner,88.0,84,auditory,beginner
138,Python,intermediate,99.0,209,auditory,beginner
138,Machine Learning,intermediate,94.0,178,kinesthetic,intermediate
138,Python,beginner,40.0,243,auditory,advanced
139,Data Structures,intermediate,62.0,266,auditory,intermediate
139,OOP,advanced,69.0,292,visual,advanced
139,OOP,intermediate,57.0,282,kinesthetic,intermediate
139,OOP,advanced,88.0,223,visual,intermediate
139,OOP,advanced,88.0,95,auditory,beginner
139,Machine Learning,intermediate,47.0,146,visual,beginner
140,Data Structures,advanced,91.0,109,auditory,intermediate
140,Python,intermediate,89.0,189,auditory,advanced
140,OOP,beginner,97.0,129,kinesthetic,intermediate
140,Machine Learning,intermediate,40.0,248,kinesthetic,beginner
141,Machine Learning,advanced,42.0,128,visual,advanced
141,OOP,advanced,75.0,136,visual,beginner
141,Machine Learning,advanced,46.0,230,visual,beginner
141,Machine Learning,beginner,64.0,297,visual,beginner
141,Python,advanced,49.0,262,kinesthetic,advanced
141,Machine Learning,intermediate,96.0,297,kinesthetic,advanced
141,Python,beginner,92.0,287,visual,advanced
142,OOP,intermediate,59.0,247,kinesthetic,intermediate
142,OOP,advanced,48.0,181,auditory,intermediate
142,Python,beginner,44.0,100,kinesthetic,intermediate
142,Data Structures,advanced,82.0,248,auditory,beginner
142,OOP,advanced,66.0,101,auditory,beginner
143,Python,beginner,78.0,116,kinesthetic,advanced
143,Machine Learning,advanced,97.0,110,auditory,intermediate
143,Python,beginner,75.0,213,kinesthetic,advanced
143,Data Structures,advanced,43.0,156,visual,advanced
143,Machine Learning,advanced,100.0,65,auditory,advanced
144,OOP,intermediate,59.0,116,visual,beginner
144,Python,advanced,67.0,114,visual,beginner
144,Python,advanced,53.0,86,visual,beginner
144,Python,intermediate,94.0,238,visual,intermediate
144,Data Structures,intermediate,66.0,242,visual,intermediate
144,OOP,intermediate,60.0,161,kinesthetic,beginner
144,Python,intermediate,93.0,213,kinesthetic,beginner
145,Data Structures,beginner,73.0,175,visual,beginner
145,Python,advanced,61.0,197,auditory,advanced
145,Python,advanced,96.0,70,visual,beginner
145,OOP,advanced,70.0,81,auditory,intermediate
146,Data Structures,advanced,47.0,176,visual,intermediate
146,Data Structures,advanced,84.0,262,auditory,intermediate
146,Data Structures,advanced,100.0,71,kinesthetic,intermediate
146,Machine Learning,beginner,69.0,196,auditory,advanced
147,Machine Learning,beginner,90.0,240,auditory,intermediate
147,Data Structures,beginner,93.0,118,kinesthetic,intermediate
147,Machine Learning,beginner,52.0,177,auditory,intermediate
147,Python,beginner,84.0,120,kinesthetic,advanced
147,Machine Learning,beginner,40.0,67,auditory,advanced
147,OOP,advanced,83.0,102,visual,advanced
148,OOP,advanced,40.0,164,auditory,intermediate
148,OOP,beginner,60.0,280,auditory,intermediate
148,OOP,advanced,98.0,152,kinesthetic,intermediate
148,Data Structures,intermediate,95.0,152,auditory,intermediate
148,Machine Learning,intermediate,56.0,93,visual,intermediate
148,Machine Learning,intermediate,62.0,70,auditory,beginner
149,OOP,advanced,56.0,284,visual,intermediate
149,OOP,intermediate,77.0,292,kinesthetic,advanced
149,Python,intermediate,44.0,166,auditory,intermediate
149,OOP,advanced,42.0,287,auditory,advanced
150,Data Structures,intermediate,42.0,130,kinesthetic,intermediate
150,Machine Learning,advanced,67.0,97,visual,beginner
150,Machine Learning,advanced,67.0,126,kinesthetic,advanced
151,Data Structures,intermediate,61.0,234,auditory,beginner
151,Data Structures,intermediate,70.0,218,visual,advanced
151,OOP,advanced,82.0,225,kinesthetic,beginner
152,OOP,advanced,94.0,159,auditory,intermediate
152,Data Structures,beginner,88.0,132,auditory,intermediate
152,Python,advanced,79.0,237,auditory,advanced
152,OOP,intermediate,67.0,89,auditory,beginner
152,OOP,beginner,62.0,279,visual,beginner
152,Python,advanced,42.0,289,visual,advanced
153,Machine Learning,beginner,99.0,67,visual,intermediate
153,OOP,beginner,81.0,193,auditory,intermediate
153,OOP,beginner,50.0,102,kinesthetic,intermediate
153,Machine Learning,advanced,59.0,135,auditory,intermediate
153,Python,advanced,54.0,68,visual,advanced
153,OOP,intermediate,55.0,120,visual,beginner
153,Python,beginner,91.0,228,kinesthetic,beginner
154,Python,beginner,74.0,68,visual,intermediate
154,Python,intermediate,97.0,104,kinesthetic,advanced
154,Data Structures,advanced,49.0,235,kinesthetic,intermediate
154,Data Structures,advanced,63.0,278,visual,intermediate
154,Python,beginner,81.0,221,auditory,advanced
155,OOP,advanced,88.0,121,visual,beginner
155,Machine Learning,intermediate,59.0,237,auditory,beginner
155,Machine Learning,beginner,82.0,73,kinesthetic,advanced
155,Data Structures,intermediate,87.0,261,kinesthetic,beginner
156,OOP,beginner,44.0,85,visual,intermediate
156,Python,intermediate,79.0,250,visual,intermediate
156,Data Structures,advanced,50.0,76,kinesthetic,beginner
157,OOP,intermediate,62.0,275,kinesthetic,advanced
157,Data Structures,intermediate,97.0,186,auditory,advanced
157,Data Structures,intermediate,79.0,126,visual,advanced
157,OOP,advanced,94.0,153,visual,intermediate
158,Python,intermediate,64.0,207,kinesthetic,advanced
158,Machine Learning,intermediate,87.0,124,kinesthetic,intermediate
158,Python,intermediate,48.0,60,auditory,advanced
158,Python,intermediate,48.0,73,auditory,intermediate
158,Data Structures,beginner,99.0,68,visual,intermediate
158,Python,intermediate,87.0,286,auditory,intermediate
158,OOP,beginner,80.0,277,auditory,advanced
159,Data Structures,intermediate,71.0,71,kinesthetic,intermediate
159,OOP,beginner,93.0,271,auditory,beginner
159,Data Structures,intermediate,80.0,67,kinesthetic,advanced
159,Machine Learning,advanced,75.0,213,auditory,intermediate
159,OOP,advanced,46.0,200,visual,intermediate
159,Machine Learning,intermediate,47.0,200,visual,advanced
160,Python,intermediate,44.0,188,kinesthetic,intermediate
160,Data Structures,advanced,84.0,116,visual,intermediate
160,Python,intermediate,69.0,295,visual,advanced
160,Machine Learning,beginner,48.0,271,auditory,intermediate
160,Python,beginner,61.0,281,visual,intermediate
160,Machine Learning,intermediate,93.0,76,auditory,advanced
160,Machine Learning,beginner,79.0,292,auditory,advanced
161,Data Structures,intermediate,44.0,278,visual,beginner
161,Data Structures,beginner,69.0,129,kinesthetic,advanced
161,Machine Learning,intermediate,73.0,97,visual,intermediate
161,Python,advanced,66.0,193,visual,beginner
161,Machine Learning,advanced,64.0,240,kinesthetic,advanced
162,OOP,beginner,70.0,214,auditory,advanced
162,Machine Learning,beginner,75.0,278,auditory,intermediate
162,OOP,advanced,52.0,298,kinesthetic,intermediate
162,OOP,beginner,88.0,128,auditory,intermediate
162,Python,beginner,95.0,194,visual,beginner
162,OOP,intermediate,57.0,145,kinesthetic,beginner
162,Data Structures,beginner,41.0,69,visual,advanced
163,Machine Learning,intermediate,81.0,270,auditory,intermediate
163,OOP,advanced,48.0,93,auditory,advanced
163,Data Structures,advanced,45.0,239,visual,advanced
163,OOP,intermediate,84.0,147,visual,beginner
163,Machine Learning,advanced,77.0,158,kinesthetic,beginner
163,OOP,advanced,88.0,273,kinesthetic,advanced
164,Python,advanced,87.0,230,kinesthetic,advanced
164,Python,advanced,69.0,149,visual,intermediate
164,Machine Learning,intermediate,62.0,185,kinesthetic,beginner
165,Data Structures,advanced,67.0,292,kinesthetic,intermediate
165,Machine Learning,beginner,48.0,79,auditory,intermediate
165,Data Structures,advanced,77.0,188,auditory,intermediate
166,Python,advanced,86.0,139,visual,advanced
166,Machine Learning,beginner,97.0,84,kinesthetic,intermediate
166,Data Structures,beginner,61.0,83,visual,intermediate
166,Machine Learning,intermediate,61.0,286,auditory,beginner
166,Python,advanced,67.0,285,kinesthetic,intermediate
167,OOP,intermediate,45.0,166,auditory,advanced
167,Python,beginner,95.0,283,kinesthetic,beginner
167,OOP,intermediate,94.0,62,kinesthetic,intermediate
167,OOP,advanced,96.0,130,kinesthetic,beginner
167,Python,advanced,49.0,219,visual,intermediate
167,Machine Learning,beginner,99.0,274,visual,advanced
167,Data Structures,intermediate,50.0,107,auditory,advanced
168,Machine Learning,advanced,95.0,209,auditory,intermediate
168,Machine Learning,intermediate,52.0,94,kinesthetic,intermediate
